"datetime","count","hour","day"
"2011-06-20 23:00:00",170.96323564,23,2
"2011-06-21 00:00:00",190.82872374,0,3
"2011-06-21 01:00:00",202.52732374,1,3
"2011-06-21 02:00:00",182.92553424,2,3
"2011-06-21 03:00:00",182.92553424,3,3
"2011-06-21 04:00:00",148.5028324,4,3
"2011-06-21 05:00:00",150.09332396,5,3
"2011-06-21 06:00:00",150.09332396,6,3
"2011-06-21 07:00:00",115.857144,7,3
"2011-06-21 08:00:00",154.2590099,8,3
"2011-06-21 09:00:00",162.22214214,9,3
"2011-06-21 10:00:00",180.0266138,10,3
"2011-06-21 11:00:00",182.76840374,11,3
"2011-06-21 12:00:00",230.50146674,12,3
"2011-06-21 13:00:00",266.37173624,13,3
"2011-06-21 14:00:00",287.47863408,14,3
"2011-06-21 15:00:00",308.37400714,15,3
"2011-06-21 16:00:00",316.96509708,16,3
"2011-06-21 17:00:00",289.92121958,17,3
"2011-06-21 18:00:00",275.01502964,18,3
"2011-06-21 19:00:00",255.47484608,19,3
"2011-06-21 20:00:00",269.09225658,20,3
"2011-06-21 21:00:00",242.2735398,21,3
"2011-06-21 22:00:00",212.1096464,22,3
"2011-06-21 23:00:00",227.3151464,23,3
"2011-06-22 00:00:00",201.5246953,0,4
"2011-06-22 01:00:00",198.33837496,1,4
"2011-06-22 02:00:00",191.1704885,2,4
"2011-06-22 03:00:00",198.33837496,3,4
"2011-06-22 04:00:00",165.783407,4,4
"2011-06-22 05:00:00",147.536807,5,4
"2011-06-22 06:00:00",175.9649885,6,4
"2011-06-22 07:00:00",208.4925515,7,4
"2011-06-22 08:00:00",239.4570279,8,4
"2011-06-22 09:00:00",227.43784824,9,4
"2011-06-22 10:00:00",260.94444814,10,4
"2011-06-22 11:00:00",256.16763624,11,4
"2011-06-22 12:00:00",324.77469708,12,4
"2011-06-22 13:00:00",341.27378064,13,4
"2011-06-22 14:00:00",350.60860542,14,4
"2011-06-22 15:00:00",342.86960942,15,4
"2011-06-22 16:00:00",340.53367348,16,4
"2011-06-22 17:00:00",341.30652282,17,4
"2011-06-22 18:00:00",326.36518864,18,4
"2011-06-22 19:00:00",338.83119514,19,4
"2011-06-22 20:00:00",246.80369696,20,4
"2011-06-22 21:00:00",233.19402574,21,4
"2011-06-22 22:00:00",234.8776398,22,4
"2011-06-22 23:00:00",236.47346858,23,4
"2011-06-23 00:00:00",232.58446858,0,5
"2011-06-23 01:00:00",247.78996858,1,5
"2011-06-23 02:00:00",247.78996858,2,5
"2011-06-23 03:00:00",250.45294824,3,5
"2011-06-23 04:00:00",223.47003796,4,5
"2011-06-23 05:00:00",244.60364824,5,5
"2011-06-23 06:00:00",244.60364824,6,5
"2011-06-23 07:00:00",248.85711946,7,5
"2011-06-23 08:00:00",265.5677278,8,5
"2011-06-23 09:00:00",262.38140746,9,5
"2011-06-23 10:00:00",284.72738896,10,5
"2011-06-23 11:00:00",296.94932964,11,5
"2011-06-23 12:00:00",292.69585842,12,5
"2011-06-23 13:00:00",300.43485442,13,5
"2011-06-23 14:00:00",293.4911042,14,5
"2011-06-23 15:00:00",330.43113104,15,5
"2011-06-23 16:00:00",291.0485187,16,5
"2011-06-23 17:00:00",268.54615104,17,5
"2011-06-23 18:00:00",265.88317138,18,5
"2011-06-23 19:00:00",262.69685104,19,5
"2011-06-23 20:00:00",237.60838708,20,5
"2011-06-23 21:00:00",236.0125583,21,5
"2011-06-23 22:00:00",243.45768708,22,5
"2011-06-23 23:00:00",240.79470742,23,5
"2011-06-24 00:00:00",212.5857768,0,6
"2011-06-24 01:00:00",197.41301898,1,6
"2011-06-24 02:00:00",197.41301898,2,6
"2011-06-24 03:00:00",188.64930374,3,6
"2011-06-24 04:00:00",184.66773762,4,6
"2011-06-24 05:00:00",156.23955612,5,6
"2011-06-24 06:00:00",187.05347496,6,6
"2011-06-24 07:00:00",197.68492408,7,6
"2011-06-24 08:00:00",239.56868708,8,6
"2011-06-24 09:00:00",278.39580346,9,6
"2011-06-24 10:00:00",361.47193442,10,6
"2011-06-24 11:00:00",374.64310498,11,6
"2011-06-24 12:00:00",363.12873042,12,6
"2011-06-24 13:00:00",375.14791008,13,6
"2011-06-24 14:00:00",351.29035292,14,6
"2011-06-24 15:00:00",395.77911732,15,6
"2011-06-24 16:00:00",390.22912738,16,6
"2011-06-24 17:00:00",357.75954264,17,6
"2011-06-24 18:00:00",360.1506172,18,6
"2011-06-24 19:00:00",341.26045908,19,6
"2011-06-24 20:00:00",321.50875074,20,6
"2011-06-24 21:00:00",309.42973396,21,6
"2011-06-24 22:00:00",302.2618475,22,6
"2011-06-24 23:00:00",294.55025646,23,6
"2011-06-25 00:00:00",310.27078524,0,7
"2011-06-25 01:00:00",295.36219324,1,7
"2011-06-25 02:00:00",302.8019848,2,7
"2011-06-25 03:00:00",274.3050968,3,7
"2011-06-25 04:00:00",274.3050968,4,7
"2011-06-25 05:00:00",253.19819896,5,7
"2011-06-25 06:00:00",275.90092558,6,7
"2011-06-25 07:00:00",279.08724592,7,7
"2011-06-25 08:00:00",317.76267464,8,7
"2011-06-25 09:00:00",328.24586264,9,7
"2011-06-25 10:00:00",325.0595423,10,7
"2011-06-25 11:00:00",329.6139275,11,7
"2011-06-25 12:00:00",346.40707942,12,7
"2011-06-25 13:00:00",346.40707942,13,7
"2011-06-25 14:00:00",336.4222292,14,7
"2011-06-25 15:00:00",320.4906275,15,7
"2011-06-25 16:00:00",348.2606067,16,7
"2011-06-25 17:00:00",341.56396308,17,7
"2011-06-25 18:00:00",328.24586264,18,7
"2011-06-25 19:00:00",325.14379542,19,7
"2011-06-25 20:00:00",314.5763543,20,7
"2011-06-25 21:00:00",298.10638524,21,7
"2011-06-25 22:00:00",311.8612768,22,7
"2011-06-25 23:00:00",308.3793797,23,7
"2011-06-26 00:00:00",264.35349,0,1
"2011-06-26 01:00:00",269.9308849,1,1
"2011-06-26 02:00:00",256.4065969,2,1
"2011-06-26 03:00:00",229.3627194,3,1
"2011-06-26 04:00:00",228.56747362,4,1
"2011-06-26 05:00:00",223.7853245,5,1
"2011-06-26 06:00:00",223.7853245,6,1
"2011-06-26 07:00:00",234.2685125,7,1
"2011-06-26 08:00:00",250.3788968,8,1
"2011-06-26 09:00:00",267.45442712,9,1
"2011-06-26 10:00:00",303.8230344,10,1
"2011-06-26 11:00:00",310.11142196,11,1
"2011-06-26 12:00:00",328.27263874,12,1
"2011-06-26 13:00:00",319.5089235,13,1
"2011-06-26 14:00:00",326.67680996,14,1
"2011-06-26 15:00:00",319.5089235,15,1
"2011-06-26 16:00:00",328.2063343,16,1
"2011-06-26 17:00:00",326.67985074,17,1
"2011-06-26 18:00:00",322.33336264,18,1
"2011-06-26 19:00:00",311.26282596,19,1
"2011-06-26 20:00:00",303.8870424,20,1
"2011-06-26 21:00:00",285.6404424,21,1
"2011-06-26 22:00:00",283.3370475,22,1
"2011-06-26 23:00:00",278.99589662,23,1
"2011-06-27 00:00:00",227.93045642,0,2
"2011-06-27 01:00:00",193.12189496,1,2
"2011-06-27 02:00:00",198.97119496,2,2
"2011-06-27 03:00:00",198.97119496,3,2
"2011-06-27 04:00:00",169.33064224,4,2
"2011-06-27 05:00:00",175.11593424,5,2
"2011-06-27 06:00:00",194.71772374,6,2
"2011-06-27 07:00:00",218.89483608,7,2
"2011-06-27 08:00:00",214.1647848,8,2
"2011-06-27 09:00:00",287.8086395,9,2
"2011-06-27 10:00:00",294.97652596,10,2
"2011-06-27 11:00:00",269.8589475,11,2
"2011-06-27 12:00:00",287.8086395,12,2
"2011-06-27 13:00:00",287.59427508,13,2
"2011-06-27 14:00:00",280.42638862,14,2
"2011-06-27 15:00:00",290.523717,15,2
"2011-06-27 16:00:00",290.2518119,16,2
"2011-06-27 17:00:00",291.84230346,17,2
"2011-06-27 18:00:00",292.4425275,18,2
"2011-06-27 19:00:00",272.3810358,19,2
"2011-06-27 20:00:00",248.2993424,20,2
"2011-06-27 21:00:00",242.7219475,21,2
"2011-06-27 22:00:00",224.80137,22,2
"2011-06-27 23:00:00",224.80137,23,2
"2011-06-28 00:00:00",202.22737496,0,3
"2011-06-28 01:00:00",205.770878,1,3
"2011-06-28 02:00:00",211.620178,2,3
"2011-06-28 03:00:00",211.620178,3,3
"2011-06-28 04:00:00",205.770878,4,3
"2011-06-28 05:00:00",189.2101885,5,3
"2011-06-28 06:00:00",182.76840374,6,3
"2011-06-28 07:00:00",194.5404768,7,3
"2011-06-28 08:00:00",215.29596674,8,3
"2011-06-28 09:00:00",245.443621,9,3
"2011-06-28 10:00:00",335.36808324,10,3
"2011-06-28 11:00:00",341.51296,11,3
"2011-06-28 12:00:00",356.17807308,12,3
"2011-06-28 13:00:00",348.955048,13,3
"2011-06-28 14:00:00",371.08666508,14,3
"2011-06-28 15:00:00",368.2599295,15,3
"2011-06-28 16:00:00",369.54597492,16,3
"2011-06-28 17:00:00",346.75860942,17,3
"2011-06-28 18:00:00",340.4133737,18,3
"2011-06-28 19:00:00",308.05603394,19,3
"2011-06-28 20:00:00",265.347017,20,3
"2011-06-28 21:00:00",272.74437692,21,3
"2011-06-28 22:00:00",245.4083492,22,3
"2011-06-28 23:00:00",244.61310342,23,3
"2011-06-29 00:00:00",219.29662592,0,4
"2011-06-29 01:00:00",214.2425717,1,4
"2011-06-29 02:00:00",187.91502408,2,4
"2011-06-29 03:00:00",187.3916834,3,4
"2011-06-29 04:00:00",181.5423834,4,4
"2011-06-29 05:00:00",176.1376138,5,4
"2011-06-29 06:00:00",238.8682797,6,4
"2011-06-29 07:00:00",292.04468308,7,4
"2011-06-29 08:00:00",313.47760342,8,4
"2011-06-29 09:00:00",329.53818632,9,4
"2011-06-29 10:00:00",338.86938342,10,4
"2011-06-29 11:00:00",358.33065108,11,4
"2011-06-29 12:00:00",359.92114264,12,4
"2011-06-29 13:00:00",387.61391548,13,4
"2011-06-29 14:00:00",380.4406918,14,4
"2011-06-29 15:00:00",387.64747774,15,4
"2011-06-29 16:00:00",401.18800488,16,4
"2011-06-29 17:00:00",413.35240488,17,4
"2011-06-29 18:00:00",392.1002867,18,4
"2011-06-29 19:00:00",367.09436632,19,4
"2011-06-29 20:00:00",350.4447252,20,4
"2011-06-29 21:00:00",339.02107108,21,4
"2011-06-29 22:00:00",322.5457648,22,4
"2011-06-29 23:00:00",305.9803768,23,4
"2011-06-30 00:00:00",291.44159324,0,5
"2011-06-30 01:00:00",279.36257646,1,5
"2011-06-30 02:00:00",265.83828846,2,5
"2011-06-30 03:00:00",252.55463974,3,5
"2011-06-30 04:00:00",219.79113596,4,5
"2011-06-30 05:00:00",226.16377664,5,5
"2011-06-30 06:00:00",245.16705164,6,5
"2011-06-30 07:00:00",254.05974808,7,5
"2011-06-30 08:00:00",309.53650558,8,5
"2011-06-30 09:00:00",326.10189358,9,5
"2011-06-30 10:00:00",330.2622423,10,5
"2011-06-30 11:00:00",343.64130996,11,5
"2011-06-30 12:00:00",357.10463074,12,5
"2011-06-30 13:00:00",364.7773223,13,5
"2011-06-30 14:00:00",376.6156998,14,5
"2011-06-30 15:00:00",393.65233064,15,5
"2011-06-30 16:00:00",394.42017146,16,5
"2011-06-30 17:00:00",397.54381504,17,5
"2011-06-30 18:00:00",380.12804264,18,5
"2011-06-30 19:00:00",358.9920303,19,5
"2011-06-30 20:00:00",358.9920303,20,5
"2011-06-30 21:00:00",340.6909304,21,5
"2011-06-30 22:00:00",322.91557324,22,5
"2011-06-30 23:00:00",282.677878,23,5
"2011-07-20 00:00:00",198.8644464,0,4
"2011-07-20 01:00:00",193.2870515,1,4
"2011-07-20 02:00:00",193.2870515,2,4
"2011-07-20 03:00:00",198.8644464,3,4
"2011-07-20 04:00:00",186.14657,4,4
"2011-07-20 05:00:00",191.7239649,5,4
"2011-07-20 06:00:00",179.3266649,6,4
"2011-07-20 07:00:00",204.7137464,7,4
"2011-07-20 08:00:00",239.6358105,8,4
"2011-07-20 09:00:00",252.18607012,9,4
"2011-07-20 10:00:00",257.5855025,10,4
"2011-07-20 11:00:00",304.01851462,11,4
"2011-07-20 12:00:00",317.156943,12,4
"2011-07-20 13:00:00",342.4197418,13,4
"2011-07-20 14:00:00",358.89504808,14,4
"2011-07-20 15:00:00",360.43573824,15,4
"2011-07-20 16:00:00",332.065535,16,4
"2011-07-20 17:00:00",337.6927313,17,4
"2011-07-20 18:00:00",339.28856008,18,4
"2011-07-20 19:00:00",314.83895574,19,4
"2011-07-20 20:00:00",287.91118408,20,4
"2011-07-20 21:00:00",303.27307024,21,4
"2011-07-20 22:00:00",284.11340908,22,4
"2011-07-20 23:00:00",260.31681914,23,4
"2011-07-21 00:00:00",264.9400988,0,5
"2011-07-21 01:00:00",233.40985008,1,5
"2011-07-21 02:00:00",233.40985008,2,5
"2011-07-21 03:00:00",239.40779696,3,5
"2011-07-21 04:00:00",221.2519174,4,5
"2011-07-21 05:00:00",221.2519174,5,5
"2011-07-21 06:00:00",221.2519174,6,5
"2011-07-21 07:00:00",228.62770096,7,5
"2011-07-21 08:00:00",255.61061124,8,5
"2011-07-21 09:00:00",292.91498614,9,5
"2011-07-21 10:00:00",318.06676558,10,5
"2011-07-21 11:00:00",357.9186012,11,5
"2011-07-21 12:00:00",376.31271798,12,5
"2011-07-21 13:00:00",374.7168892,13,5
"2011-07-21 14:00:00",397.50969754,14,5
"2011-07-21 15:00:00",391.63069614,15,5
"2011-07-21 16:00:00",409.79191292,16,5
"2011-07-21 17:00:00",415.3141692,17,5
"2011-07-21 18:00:00",393.52813142,18,5
"2011-07-21 19:00:00",347.93134892,19,5
"2011-07-21 20:00:00",322.39904708,20,5
"2011-07-21 21:00:00",308.87475908,21,5
"2011-07-21 22:00:00",309.03114524,22,5
"2011-07-21 23:00:00",294.45327424,23,5
"2011-07-22 00:00:00",324.90272296,0,6
"2011-07-22 01:00:00",303.1569655,1,6
"2011-07-22 02:00:00",264.70365346,2,6
"2011-07-22 03:00:00",270.8812724,3,6
"2011-07-22 04:00:00",256.2742869,4,6
"2011-07-22 05:00:00",233.9283054,5,6
"2011-07-22 06:00:00",255.47904112,6,6
"2011-07-22 07:00:00",309.8566499,7,6
"2011-07-22 08:00:00",338.13314374,8,6
"2011-07-22 09:00:00",342.88014862,9,6
"2011-07-22 10:00:00",384.83261812,10,6
"2011-07-22 11:00:00",385.9294704,11,6
"2011-07-22 12:00:00",415.56115374,12,6
"2011-07-22 13:00:00",415.25954724,13,6
"2011-07-22 14:00:00",437.3360257,14,6
"2011-07-22 15:00:00",422.4274337,15,6
"2011-07-22 16:00:00",423.7909902,16,6
"2011-07-22 17:00:00",380.4748994,17,6
"2011-07-22 18:00:00",406.61041424,18,6
"2011-07-22 19:00:00",385.5675244,19,6
"2011-07-22 20:00:00",335.986135,20,6
"2011-07-22 21:00:00",325.85969212,21,6
"2011-07-22 22:00:00",359.08359062,22,6
"2011-07-22 23:00:00",313.5111723,23,6
"2011-07-23 00:00:00",327.7648535,0,7
"2011-07-23 01:00:00",341.0812444,1,7
"2011-07-23 02:00:00",335.5038495,2,7
"2011-07-23 03:00:00",290.59453312,3,7
"2011-07-23 04:00:00",281.2081974,4,7
"2011-07-23 05:00:00",290.53768496,5,7
"2011-07-23 06:00:00",332.49015446,6,7
"2011-07-23 07:00:00",330.8996629,7,7
"2011-07-23 08:00:00",363.95296864,8,7
"2011-07-23 09:00:00",359.17615674,9,7
"2011-07-23 10:00:00",388.05116508,10,7
"2011-07-23 11:00:00",410.1612058,11,7
"2011-07-23 12:00:00",419.9622649,12,7
"2011-07-23 13:00:00",425.89277724,13,7
"2011-07-23 14:00:00",408.0010635,14,7
"2011-07-23 15:00:00",417.129062,15,7
"2011-07-23 16:00:00",424.29694846,16,7
"2011-07-23 17:00:00",424.29694846,17,7
"2011-07-23 18:00:00",421.63700958,18,7
"2011-07-23 19:00:00",336.05502946,19,7
"2011-07-23 20:00:00",334.98787858,20,7
"2011-07-23 21:00:00",334.98787858,21,7
"2011-07-23 22:00:00",323.2104683,22,7
"2011-07-23 23:00:00",318.4336564,23,7
"2011-07-24 00:00:00",306.6718564,0,1
"2011-07-24 01:00:00",279.6279789,1,1
"2011-07-24 02:00:00",298.13761462,2,1
"2011-07-24 03:00:00",298.13761462,3,1
"2011-07-24 04:00:00",279.6279789,4,1
"2011-07-24 05:00:00",278.83273312,5,1
"2011-07-24 06:00:00",303.98691462,6,1
"2011-07-24 07:00:00",308.26234796,7,1
"2011-07-24 08:00:00",331.13940942,8,1
"2011-07-24 09:00:00",336.71680432,9,1
"2011-07-24 10:00:00",363.31855348,10,1
"2011-07-24 11:00:00",344.42305814,11,1
"2011-07-24 12:00:00",385.69809724,12,1
"2011-07-24 13:00:00",362.43905458,13,1
"2011-07-24 14:00:00",360.92747892,14,1
"2011-07-24 15:00:00",395.20191964,15,1
"2011-07-24 16:00:00",395.20191964,16,1
"2011-07-24 17:00:00",391.9366834,17,1
"2011-07-24 18:00:00",380.24352624,18,1
"2011-07-24 19:00:00",359.25273424,19,1
"2011-07-24 20:00:00",347.41435674,20,1
"2011-07-24 21:00:00",300.52335196,21,1
"2011-07-24 22:00:00",274.050584,22,1
"2011-07-24 23:00:00",262.33605162,23,1
"2011-07-25 00:00:00",259.5142025,0,2
"2011-07-25 01:00:00",253.48714112,1,2
"2011-07-25 02:00:00",231.14115962,2,2
"2011-07-25 03:00:00",220.5097105,3,2
"2011-07-25 04:00:00",208.72647162,4,2
"2011-07-25 05:00:00",208.72647162,5,2
"2011-07-25 06:00:00",214.57577162,6,2
"2011-07-25 07:00:00",226.3590105,7,2
"2011-07-25 08:00:00",248.704992,8,2
"2011-07-25 09:00:00",290.588755,9,2
"2011-07-25 10:00:00",313.236343,10,2
"2011-07-25 11:00:00",339.6214313,11,2
"2011-07-25 12:00:00",339.6214313,12,2
"2011-07-25 13:00:00",248.73239696,13,2
"2011-07-25 14:00:00",230.9570398,14,2
"2011-07-25 15:00:00",210.08020232,15,2
"2011-07-25 16:00:00",201.31648708,16,2
"2011-07-25 17:00:00",229.959033,17,2
"2011-07-25 18:00:00",240.49735962,18,2
"2011-07-25 19:00:00",248.26547012,19,2
"2011-07-25 20:00:00",237.12691946,20,2
"2011-07-25 21:00:00",189.3664515,21,2
"2011-07-25 22:00:00",189.3664515,22,2
"2011-07-25 23:00:00",194.14860062,23,2
"2011-07-26 00:00:00",212.1096464,0,3
"2011-07-26 01:00:00",212.1096464,1,3
"2011-07-26 02:00:00",171.5170649,2,3
"2011-07-26 03:00:00",173.10755646,3,3
"2011-07-26 04:00:00",177.74448524,4,3
"2011-07-26 05:00:00",156.11483362,5,3
"2011-07-26 06:00:00",196.13630558,6,3
"2011-07-26 07:00:00",266.95908492,7,3
"2011-07-26 08:00:00",296.9889238,8,3
"2011-07-26 09:00:00",345.56114058,9,3
"2011-07-26 10:00:00",380.07622058,10,3
"2011-07-26 11:00:00",376.9234625,11,3
"2011-07-26 12:00:00",388.7909545,12,3
"2011-07-26 13:00:00",392.5581562,13,3
"2011-07-26 14:00:00",403.60128792,14,3
"2011-07-26 15:00:00",417.85985448,15,3
"2011-07-26 16:00:00",389.78009192,16,3
"2011-07-26 17:00:00",393.76165804,17,3
"2011-07-26 18:00:00",380.44889482,18,3
"2011-07-26 19:00:00",362.1424577,19,3
"2011-07-26 20:00:00",344.87190564,20,3
"2011-07-26 21:00:00",328.37282208,21,3
"2011-07-26 22:00:00",299.58789546,22,3
"2011-07-26 23:00:00",293.2703934,23,3
"2011-07-27 00:00:00",323.87280174,0,4
"2011-07-27 01:00:00",328.7372933,1,4
"2011-07-27 02:00:00",319.4352107,2,4
"2011-07-27 03:00:00",282.47925474,3,4
"2011-07-27 04:00:00",305.3574463,4,4
"2011-07-27 05:00:00",295.23100342,5,4
"2011-07-27 06:00:00",292.04468308,6,4
"2011-07-27 07:00:00",317.66706664,7,4
"2011-07-27 08:00:00",337.27355464,8,4
"2011-07-27 09:00:00",359.92114264,9,4
"2011-07-27 10:00:00",358.218993,10,4
"2011-07-27 11:00:00",370.086485,11,4
"2011-07-27 12:00:00",394.02011842,12,4
"2011-07-27 13:00:00",403.78697654,13,4
"2011-07-27 14:00:00",402.70129008,14,4
"2011-07-27 15:00:00",416.13015914,15,4
"2011-07-27 16:00:00",409.99815774,16,4
"2011-07-27 17:00:00",404.35808608,17,4
"2011-07-27 18:00:00",390.5433574,18,4
"2011-07-27 19:00:00",380.95083412,19,4
"2011-07-27 20:00:00",332.31594058,20,4
"2011-07-27 21:00:00",311.0638224,21,4
"2011-07-27 22:00:00",304.1265395,22,4
"2011-07-27 23:00:00",319.39187662,23,4
"2011-07-28 00:00:00",298.34613396,0,5
"2011-07-28 01:00:00",296.9635395,1,5
"2011-07-28 02:00:00",293.4176344,2,5
"2011-07-28 03:00:00",287.8402395,3,5
"2011-07-28 04:00:00",266.3446424,4,5
"2011-07-28 05:00:00",254.1802424,5,5
"2011-07-28 06:00:00",238.17949662,6,5
"2011-07-28 07:00:00",252.34264424,7,5
"2011-07-28 08:00:00",270.29233624,8,5
"2011-07-28 09:00:00",309.1082868,9,5
"2011-07-28 10:00:00",331.84012792,10,5
"2011-07-28 11:00:00",349.16219092,11,5
"2011-07-28 12:00:00",352.26425814,12,5
"2011-07-28 13:00:00",371.87074614,13,5
"2011-07-28 14:00:00",365.88166864,14,5
"2011-07-28 15:00:00",363.9865298,15,5
"2011-07-28 16:00:00",367.09393424,16,5
"2011-07-28 17:00:00",349.0779378,17,5
"2011-07-28 18:00:00",345.97587058,18,5
"2011-07-28 19:00:00",329.4714498,19,5
"2011-07-28 20:00:00",311.5508723,20,5
"2011-07-28 21:00:00",297.02813992,21,5
"2011-07-28 22:00:00",273.08632964,22,5
"2011-07-28 23:00:00",259.0907988,23,5
"2011-07-29 00:00:00",237.11462574,0,6
"2011-07-29 01:00:00",235.51879696,1,6
"2011-07-29 02:00:00",228.3509105,2,6
"2011-07-29 03:00:00",228.3509105,3,6
"2011-07-29 04:00:00",218.95340896,4,6
"2011-07-29 05:00:00",211.7855225,5,6
"2011-07-29 06:00:00",217.6348225,6,6
"2011-07-29 07:00:00",238.98235962,7,6
"2011-07-29 08:00:00",259.2856855,8,6
"2011-07-29 09:00:00",373.83104614,9,6
"2011-07-29 10:00:00",406.59924842,10,6
"2011-07-29 11:00:00",423.6582757,11,6
"2011-07-29 12:00:00",448.52730192,12,6
"2011-07-29 13:00:00",423.2093645,13,6
"2011-07-29 14:00:00",448.38208158,14,6
"2011-07-29 15:00:00",449.97257314,15,6
"2011-07-29 16:00:00",457.14579682,16,6
"2011-07-29 17:00:00",452.3636477,17,6
"2011-07-29 18:00:00",429.95200048,18,6
"2011-07-29 19:00:00",403.41292808,19,6
"2011-07-29 20:00:00",391.66825998,20,6
"2011-07-29 21:00:00",356.15757524,21,6
"2011-07-29 22:00:00",344.43530358,22,6
"2011-07-29 23:00:00",318.7577814,23,6
"2011-07-30 00:00:00",310.6154158,0,7
"2011-07-30 01:00:00",305.04335812,1,7
"2011-07-30 02:00:00",305.8386039,2,7
"2011-07-30 03:00:00",281.95193224,3,7
"2011-07-30 04:00:00",268.42764424,4,7
"2011-07-30 05:00:00",262.63588492,5,7
"2011-07-30 06:00:00",263.4311307,6,7
"2011-07-30 07:00:00",285.9850093,7,7
"2011-07-30 08:00:00",314.62471558,8,7
"2011-07-30 09:00:00",365.2857617,9,7
"2011-07-30 10:00:00",376.0658577,10,7
"2011-07-30 11:00:00",387.0538508,11,7
"2011-07-30 12:00:00",393.23146974,12,7
"2011-07-30 13:00:00",405.132524,13,7
"2011-07-30 14:00:00",415.3141055,14,7
"2011-07-30 15:00:00",420.79608146,15,7
"2011-07-30 16:00:00",433.34634108,16,7
"2011-07-30 17:00:00",420.8915004,17,7
"2011-07-30 18:00:00",418.5278308,18,7
"2011-07-30 19:00:00",364.50845908,19,7
"2011-07-30 20:00:00",361.21994246,20,7
"2011-07-30 21:00:00",343.20928324,21,7
"2011-07-30 22:00:00",320.7180814,22,7
"2011-07-30 23:00:00",305.04335812,23,7
"2011-07-31 00:00:00",293.28155812,0,1
"2011-07-31 01:00:00",266.20856612,1,1
"2011-07-31 02:00:00",258.46957012,2,1
"2011-07-31 03:00:00",253.687421,3,1
"2011-07-31 04:00:00",235.737729,4,1
"2011-07-31 05:00:00",238.778829,5,1
"2011-07-31 06:00:00",241.523021,6,1
"2011-07-31 07:00:00",280.75870346,7,1
"2011-07-31 08:00:00",300.44944458,8,1
"2011-07-31 09:00:00",322.683768,9,1
"2011-07-31 10:00:00",373.70155924,10,1
"2011-07-31 11:00:00",399.39024724,11,1
"2011-07-31 12:00:00",421.6455083,12,1
"2011-07-31 13:00:00",421.50028796,13,1
"2011-07-31 14:00:00",423.09611674,14,1
"2011-07-31 15:00:00",449.8704912,15,1
"2011-07-31 16:00:00",452.11634542,16,1
"2011-07-31 17:00:00",448.78480474,17,1
"2011-07-31 18:00:00",379.47568542,18,1
"2011-07-31 19:00:00",326.39000248,19,1
"2011-07-31 20:00:00",326.39000248,20,1
"2011-07-31 21:00:00",306.8444817,21,1
"2011-07-31 22:00:00",257.4546227,22,1
"2011-07-31 23:00:00",265.63745658,23,1
"2011-08-20 00:00:00",144.9173375,0,7
"2011-08-20 01:00:00",170.304419,1,7
"2011-08-20 02:00:00",189.9062085,2,7
"2011-08-20 03:00:00",189.9062085,3,7
"2011-08-20 04:00:00",150.7666375,4,7
"2011-08-20 05:00:00",164.519127,5,7
"2011-08-20 06:00:00",177.53631346,6,7
"2011-08-20 07:00:00",170.304419,7,7
"2011-08-20 08:00:00",228.817578,8,7
"2011-08-20 09:00:00",252.5234475,9,7
"2011-08-20 10:00:00",277.4057239,10,7
"2011-08-20 11:00:00",279.5964395,11,7
"2011-08-20 12:00:00",292.52050346,12,7
"2011-08-20 13:00:00",307.42909546,13,7
"2011-08-20 14:00:00",344.7997748,14,7
"2011-08-20 15:00:00",358.6500853,15,7
"2011-08-20 16:00:00",349.5267853,16,7
"2011-08-20 17:00:00",344.7997748,17,7
"2011-08-20 18:00:00",309.07472564,18,7
"2011-08-20 19:00:00",283.5424238,19,7
"2011-08-20 20:00:00",285.13825258,20,7
"2011-08-20 21:00:00",259.44956458,21,7
"2011-08-20 22:00:00",245.7824583,22,7
"2011-08-20 23:00:00",236.74683796,23,7
"2011-08-21 00:00:00",228.1713583,0,1
"2011-08-21 01:00:00",204.38010558,1,1
"2011-08-21 02:00:00",202.7842768,2,1
"2011-08-21 03:00:00",182.03412408,3,1
"2011-08-21 04:00:00",192.21570558,4,1
"2011-08-21 05:00:00",163.3436862,5,1
"2011-08-21 06:00:00",162.54844042,6,1
"2011-08-21 07:00:00",196.1972717,7,1
"2011-08-21 08:00:00",214.56168708,8,1
"2011-08-21 09:00:00",239.94876858,9,1
"2011-08-21 10:00:00",247.29543764,10,1
"2011-08-21 11:00:00",308.49182142,11,1
"2011-08-21 12:00:00",326.41239892,12,1
"2011-08-21 13:00:00",323.39870388,13,1
"2011-08-21 14:00:00",235.02400232,14,1
"2011-08-21 15:00:00",202.54250742,15,1
"2011-08-21 16:00:00",221.55694824,16,1
"2011-08-21 17:00:00",219.96111946,17,1
"2011-08-21 18:00:00",226.33376014,18,1
"2011-08-21 19:00:00",249.27825614,19,1
"2011-08-21 20:00:00",216.15217864,20,1
"2011-08-21 21:00:00",216.15217864,21,1
"2011-08-21 22:00:00",218.8151583,22,1
"2011-08-21 23:00:00",226.58086674,23,1
"2011-08-22 00:00:00",203.15408524,0,2
"2011-08-22 01:00:00",199.17251912,1,2
"2011-08-22 02:00:00",254.1486424,2,2
"2011-08-22 03:00:00",261.58843396,3,2
"2011-08-22 04:00:00",247.3199768,4,2
"2011-08-22 05:00:00",250.29840004,5,2
"2011-08-22 06:00:00",259.2764797,6,2
